order_id,dc_id,sku_id,distributor_id,order_date,promised_delivery_date,actual_delivery_date,ordered_qty,received_qty,on_time,fill_rate,order_frequency_days
ORD000239,DC005,MED004,SUP005,2026-02-14,2026-02-14,2026-02-14,112.0,112.0,True,1.0,1.0
ORD000240,DC006,MED004,SUP005,2026-02-14,2026-02-14,2026-02-14,123.0,123.0,True,1.0,1.0
ORD000241,DC007,MED004,SUP005,2026-02-14,2026-02-14,2026-02-14,143.0,143.0,True,1.0,1.0
ORD000242,DC008,MED004,SUP005,2026-02-14,2026-02-14,2026-02-14,131.0,131.0,True,1.0,1.0
ORD000243,DC001,MED005,SUP005,2026-02-14,2026-02-14,2026-02-14,96.0,96.0,True,1.0,4.0
ORD000244,DC003,MED005,SUP005,2026-02-14,2026-02-14,2026-02-14,72.0,72.0,True,1.0,2.0
ORD000245,DC004,MED005,SUP005,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,3.0
ORD000246,DC006,MED005,SUP005,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,1.0
ORD000247,DC008,MED005,SUP005,2026-02-14,2026-02-14,2026-02-14,54.0,54.0,True,1.0,1.0
ORD000248,DC001,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,27.0,27.0,True,1.0,1.0
ORD000249,DC003,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,21.0,21.0,True,1.0,1.0
ORD000250,DC004,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,26.0,26.0,True,1.0,1.0
ORD000251,DC005,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,37.0,37.0,True,1.0,1.0
ORD000252,DC006,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,20.0,20.0,True,1.0,1.0
ORD000253,DC007,MED006,SUP002,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,1.0
ORD000254,DC001,MED007,SUP001,2026-02-14,2026-02-14,2026-02-14,63.0,63.0,True,1.0,1.0
ORD000255,DC002,MED007,SUP001,2026-02-14,2026-02-14,2026-02-14,47.0,47.0,True,1.0,1.0
ORD000256,DC004,MED007,SUP001,2026-02-14,2026-02-14,2026-02-14,79.0,79.0,True,1.0,1.0
ORD000257,DC005,MED007,SUP001,2026-02-14,2026-02-14,2026-02-14,95.0,95.0,True,1.0,1.0
ORD000258,DC006,MED007,SUP001,2026-02-14,2026-02-14,2026-02-14,63.0,63.0,True,1.0,1.0
ORD000259,DC001,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,133.0,133.0,True,1.0,1.0
ORD000260,DC002,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,117.0,117.0,True,1.0,2.0
ORD000261,DC003,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,175.0,175.0,True,1.0,2.0
ORD000262,DC005,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,95.0,95.0,True,1.0,7.0
ORD000263,DC006,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,106.0,106.0,True,1.0,1.0
ORD000264,DC007,MED008,SUP002,2026-02-14,2026-02-14,2026-02-14,77.0,77.0,True,1.0,2.0
ORD000265,DC001,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,123.0,123.0,True,1.0,3.0
ORD000266,DC002,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,134.0,134.0,True,1.0,3.0
ORD000267,DC003,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,131.0,131.0,True,1.0,1.0
ORD000268,DC004,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,183.0,183.0,True,1.0,1.0
ORD000269,DC006,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,101.0,101.0,True,1.0,1.0
ORD000270,DC007,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,115.0,115.0,True,1.0,3.0
ORD000271,DC008,MED009,SUP002,2026-02-14,2026-02-14,2026-02-14,126.0,126.0,True,1.0,1.0
ORD000272,DC001,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,21.0,21.0,True,1.0,1.0
ORD000273,DC002,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,135.0,135.0,True,1.0,1.0
ORD000274,DC003,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,122.0,122.0,True,1.0,1.0
ORD000275,DC005,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,32.0,32.0,True,1.0,1.0
ORD000276,DC006,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,121.0,121.0,True,1.0,1.0
ORD000277,DC007,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,80.0,80.0,True,1.0,1.0
ORD000278,DC008,MED010,SUP002,2026-02-14,2026-02-14,2026-02-14,117.0,117.0,True,1.0,1.0
ORD000279,DC003,MED011,SUP001,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,3.0
ORD000280,DC004,MED011,SUP001,2026-02-14,2026-02-14,2026-02-14,37.0,37.0,True,1.0,2.0
ORD000281,DC006,MED011,SUP001,2026-02-14,2026-02-14,2026-02-14,47.0,47.0,True,1.0,1.0
ORD000282,DC007,MED011,SUP001,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,1.0
ORD000283,DC001,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,110.0,110.0,True,1.0,2.0
ORD000284,DC002,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,164.0,164.0,True,1.0,4.0
ORD000285,DC004,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,1.0
ORD000286,DC005,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,44.0,44.0,True,1.0,1.0
ORD000287,DC006,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,200.0,200.0,True,1.0,1.0
ORD000288,DC007,MED012,SUP003,2026-02-14,2026-02-14,2026-02-14,142.0,142.0,True,1.0,2.0
ORD000289,DC001,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,47.0,47.0,True,1.0,1.0
ORD000290,DC003,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,45.0,45.0,True,1.0,1.0
ORD000291,DC004,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,33.0,33.0,True,1.0,2.0
ORD000292,DC005,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,65.0,65.0,True,1.0,2.0
ORD000293,DC006,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,58.0,58.0,True,1.0,1.0
ORD000294,DC007,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,1.0
ORD000295,DC008,MED013,SUP003,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,1.0
ORD000296,DC002,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,64.0,64.0,True,1.0,1.0
ORD000297,DC003,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,23.0,23.0,True,1.0,1.0
ORD000298,DC004,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,53.0,53.0,True,1.0,3.0
ORD000299,DC005,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,50.0,50.0,True,1.0,2.0
ORD000300,DC006,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,12.0,12.0,True,1.0,1.0
ORD000301,DC007,MED014,SUP003,2026-02-14,2026-02-14,2026-02-14,17.0,17.0,True,1.0,1.0
ORD000302,DC002,MED015,SUP004,2026-02-14,2026-02-14,2026-02-14,133.0,133.0,True,1.0,1.0
ORD000303,DC003,MED015,SUP004,2026-02-14,2026-02-14,2026-02-14,184.0,184.0,True,1.0,1.0
ORD000304,DC004,MED015,SUP004,2026-02-14,2026-02-14,2026-02-14,125.0,125.0,True,1.0,3.0
ORD000305,DC005,MED015,SUP004,2026-02-14,2026-02-14,2026-02-14,131.0,131.0,True,1.0,2.0
ORD000306,DC008,MED015,SUP004,2026-02-14,2026-02-14,2026-02-14,120.0,120.0,True,1.0,1.0
ORD000307,DC001,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,63.0,63.0,True,1.0,1.0
ORD000308,DC002,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,54.0,54.0,True,1.0,1.0
ORD000309,DC003,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,4.0,4.0,True,1.0,2.0
ORD000310,DC004,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,64.0,64.0,True,1.0,3.0
ORD000311,DC006,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,83.0,83.0,True,1.0,1.0
ORD000312,DC007,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,81.0,81.0,True,1.0,1.0
ORD000313,DC008,MED016,SUP001,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,1.0
ORD000314,DC001,MED017,SUP004,2026-02-14,2026-02-14,2026-02-14,20.0,20.0,True,1.0,1.0
ORD000315,DC002,MED017,SUP004,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000316,DC004,MED017,SUP004,2026-02-14,2026-02-14,2026-02-14,34.0,34.0,True,1.0,1.0
ORD000317,DC005,MED017,SUP004,2026-02-14,2026-02-14,2026-02-14,13.0,13.0,True,1.0,1.0
ORD000318,DC006,MED017,SUP004,2026-02-14,2026-02-14,2026-02-14,36.0,36.0,True,1.0,1.0
ORD000319,DC001,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,36.0,36.0,True,1.0,1.0
ORD000320,DC003,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,32.0,32.0,True,1.0,2.0
ORD000321,DC004,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,14.0,14.0,True,1.0,2.0
ORD000322,DC005,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,95.0,95.0,True,1.0,1.0
ORD000323,DC006,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,44.0,44.0,True,1.0,2.0
ORD000324,DC007,MED018,SUP004,2026-02-14,2026-02-14,2026-02-14,23.0,23.0,True,1.0,2.0
ORD000325,DC002,MED019,SUP003,2026-02-14,2026-02-14,2026-02-14,45.0,45.0,True,1.0,1.0
ORD000326,DC003,MED019,SUP003,2026-02-14,2026-02-14,2026-02-14,56.0,56.0,True,1.0,1.0
ORD000327,DC004,MED019,SUP003,2026-02-14,2026-02-14,2026-02-14,78.0,78.0,True,1.0,2.0
ORD000328,DC006,MED019,SUP003,2026-02-14,2026-02-14,2026-02-14,45.0,45.0,True,1.0,1.0
ORD000329,DC001,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,14.0,14.0,True,1.0,1.0
ORD000330,DC002,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,52.0,52.0,True,1.0,2.0
ORD000331,DC003,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,50.0,50.0,True,1.0,1.0
ORD000332,DC004,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,31.0,31.0,True,1.0,1.0
ORD000333,DC005,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,1.0
ORD000334,DC006,MED020,SUP004,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,1.0
ORD000335,DC001,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,134.0,134.0,True,1.0,1.0
ORD000336,DC002,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,84.0,84.0,True,1.0,2.0
ORD000337,DC003,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,79.0,79.0,True,1.0,1.0
ORD000338,DC004,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,145.0,145.0,True,1.0,1.0
ORD000339,DC005,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,102.0,102.0,True,1.0,1.0
ORD000340,DC007,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,123.0,123.0,True,1.0,1.0
ORD000341,DC008,MED021,SUP004,2026-02-14,2026-02-14,2026-02-14,84.0,84.0,True,1.0,1.0
ORD000342,DC001,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,55.0,55.0,True,1.0,1.0
ORD000343,DC002,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,45.0,45.0,True,1.0,1.0
ORD000344,DC003,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,33.0,33.0,True,1.0,2.0
ORD000345,DC004,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,50.0,50.0,True,1.0,1.0
ORD000346,DC005,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,34.0,34.0,True,1.0,1.0
ORD000347,DC006,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,24.0,24.0,True,1.0,1.0
ORD000348,DC007,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,56.0,56.0,True,1.0,2.0
ORD000349,DC008,MED022,SUP004,2026-02-14,2026-02-14,2026-02-14,40.0,40.0,True,1.0,1.0
ORD000350,DC001,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,47.0,47.0,True,1.0,2.0
ORD000351,DC002,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,87.0,87.0,True,1.0,1.0
ORD000352,DC003,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,62.0,62.0,True,1.0,2.0
ORD000353,DC004,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,48.0,48.0,True,1.0,1.0
ORD000354,DC005,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,134.0,134.0,True,1.0,3.0
ORD000355,DC006,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,158.0,158.0,True,1.0,1.0
ORD000356,DC007,MED023,SUP003,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,1.0
ORD000357,DC001,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,27.0,27.0,True,1.0,1.0
ORD000358,DC002,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,31.0,31.0,True,1.0,1.0
ORD000359,DC004,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,26.0,26.0,True,1.0,1.0
ORD000360,DC005,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,34.0,34.0,True,1.0,1.0
ORD000361,DC006,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,25.0,25.0,True,1.0,1.0
ORD000362,DC007,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,37.0,37.0,True,1.0,1.0
ORD000363,DC008,MED024,SUP003,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,1.0
ORD000364,DC001,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,100.0,100.0,True,1.0,1.0
ORD000365,DC002,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,105.0,105.0,True,1.0,1.0
ORD000366,DC003,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,88.0,88.0,True,1.0,4.0
ORD000367,DC005,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,103.0,103.0,True,1.0,2.0
ORD000368,DC007,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,113.0,113.0,True,1.0,1.0
ORD000369,DC008,MED025,SUP001,2026-02-14,2026-02-14,2026-02-14,112.0,112.0,True,1.0,3.0
ORD000370,DC001,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,50.0,50.0,True,1.0,1.0
ORD000371,DC002,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,112.0,112.0,True,1.0,1.0
ORD000372,DC004,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,122.0,122.0,True,1.0,3.0
ORD000373,DC005,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,90.0,90.0,True,1.0,1.0
ORD000374,DC006,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,57.0,57.0,True,1.0,1.0
ORD000375,DC007,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,58.0,58.0,True,1.0,2.0
ORD000376,DC008,MED026,SUP001,2026-02-14,2026-02-14,2026-02-14,103.0,103.0,True,1.0,2.0
ORD000377,DC001,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,76.0,76.0,True,1.0,3.0
ORD000378,DC003,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,82.0,82.0,True,1.0,1.0
ORD000379,DC004,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,40.0,40.0,True,1.0,2.0
ORD000380,DC005,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,65.0,65.0,True,1.0,1.0
ORD000381,DC006,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,52.0,52.0,True,1.0,1.0
ORD000382,DC007,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,63.0,63.0,True,1.0,3.0
ORD000383,DC008,MED027,SUP005,2026-02-14,2026-02-14,2026-02-14,94.0,94.0,True,1.0,2.0
ORD000384,DC001,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,25.0,25.0,True,1.0,7.0
ORD000385,DC002,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,27.0,27.0,True,1.0,1.0
ORD000386,DC003,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,38.0,38.0,True,1.0,2.0
ORD000387,DC004,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,18.0,18.0,True,1.0,1.0
ORD000388,DC005,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,30.0,30.0,True,1.0,2.0
ORD000389,DC007,MED028,SUP004,2026-02-14,2026-02-14,2026-02-14,33.0,33.0,True,1.0,1.0
ORD000390,DC001,MED029,SUP004,2026-02-14,2026-02-14,2026-02-14,26.0,26.0,True,1.0,2.0
ORD000391,DC004,MED029,SUP004,2026-02-14,2026-02-14,2026-02-14,45.0,45.0,True,1.0,1.0
ORD000392,DC001,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,76.0,76.0,True,1.0,1.0
ORD000393,DC002,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,54.0,54.0,True,1.0,1.0
ORD000394,DC003,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,50.0,50.0,True,1.0,1.0
ORD000395,DC004,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,39.0,39.0,True,1.0,2.0
ORD000396,DC006,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,40.0,40.0,True,1.0,1.0
ORD000397,DC007,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,1.0
ORD000398,DC008,MED030,SUP005,2026-02-14,2026-02-14,2026-02-14,44.0,44.0,True,1.0,1.0
ORD000399,DC001,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,29.0,29.0,True,1.0,1.0
ORD000400,DC002,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,71.0,71.0,True,1.0,2.0
ORD000401,DC003,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,48.0,48.0,True,1.0,1.0
ORD000402,DC004,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,33.0,33.0,True,1.0,2.0
ORD000403,DC006,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,29.0,29.0,True,1.0,1.0
ORD000404,DC007,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,13.0,13.0,True,1.0,1.0
ORD000405,DC008,MED031,SUP004,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000406,DC001,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,15.0,15.0,True,1.0,1.0
ORD000407,DC003,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,34.0,34.0,True,1.0,2.0
ORD000408,DC004,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,53.0,53.0,True,1.0,1.0
ORD000409,DC005,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,41.0,41.0,True,1.0,1.0
ORD000410,DC006,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,42.0,42.0,True,1.0,1.0
ORD000411,DC007,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,2.0
ORD000412,DC008,MED032,SUP003,2026-02-14,2026-02-14,2026-02-14,13.0,13.0,True,1.0,1.0
ORD000413,DC001,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,43.0,43.0,True,1.0,1.0
ORD000414,DC003,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,21.0,21.0,True,1.0,3.0
ORD000415,DC004,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,60.0,60.0,True,1.0,1.0
ORD000416,DC005,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,44.0,44.0,True,1.0,1.0
ORD000417,DC006,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,41.0,41.0,True,1.0,1.0
ORD000418,DC008,MED033,SUP002,2026-02-14,2026-02-14,2026-02-14,82.0,82.0,True,1.0,1.0
ORD000419,DC002,MED034,SUP001,2026-02-14,2026-02-14,2026-02-14,88.0,88.0,True,1.0,2.0
ORD000420,DC004,MED034,SUP001,2026-02-14,2026-02-14,2026-02-14,88.0,88.0,True,1.0,1.0
ORD000421,DC005,MED034,SUP001,2026-02-14,2026-02-14,2026-02-14,97.0,97.0,True,1.0,1.0
ORD000422,DC007,MED034,SUP001,2026-02-14,2026-02-14,2026-02-14,97.0,97.0,True,1.0,1.0
ORD000423,DC008,MED034,SUP001,2026-02-14,2026-02-14,2026-02-14,95.0,95.0,True,1.0,1.0
ORD000424,DC001,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,42.0,42.0,True,1.0,1.0
ORD000425,DC002,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,41.0,41.0,True,1.0,1.0
ORD000426,DC003,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,59.0,59.0,True,1.0,1.0
ORD000427,DC005,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,34.0,34.0,True,1.0,1.0
ORD000428,DC006,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,23.0,23.0,True,1.0,1.0
ORD000429,DC008,MED035,SUP001,2026-02-14,2026-02-14,2026-02-14,51.0,51.0,True,1.0,3.0
ORD000430,DC001,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,79.0,79.0,True,1.0,1.0
ORD000431,DC003,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,89.0,89.0,True,1.0,1.0
ORD000432,DC004,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,84.0,84.0,True,1.0,1.0
ORD000433,DC005,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,72.0,72.0,True,1.0,1.0
ORD000434,DC006,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,118.0,118.0,True,1.0,1.0
ORD000435,DC008,MED036,SUP001,2026-02-14,2026-02-14,2026-02-14,26.0,26.0,True,1.0,1.0
ORD000436,DC002,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,209.0,209.0,True,1.0,2.0
ORD000437,DC003,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,176.0,176.0,True,1.0,1.0
ORD000438,DC004,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,138.0,138.0,True,1.0,2.0
ORD000439,DC005,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,131.0,131.0,True,1.0,1.0
ORD000440,DC006,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,71.0,71.0,True,1.0,1.0
ORD000441,DC007,MED037,SUP005,2026-02-14,2026-02-14,2026-02-14,207.0,207.0,True,1.0,1.0
ORD000442,DC001,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,135.0,135.0,True,1.0,2.0
ORD000443,DC002,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,142.0,142.0,True,1.0,1.0
ORD000444,DC003,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,119.0,119.0,True,1.0,1.0
ORD000445,DC004,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,143.0,143.0,True,1.0,1.0
ORD000446,DC005,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,100.0,100.0,True,1.0,4.0
ORD000447,DC006,MED038,SUP002,2026-02-14,2026-02-14,2026-02-14,152.0,152.0,True,1.0,1.0
ORD000448,DC001,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,39.0,39.0,True,1.0,1.0
ORD000449,DC002,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,19.0,19.0,True,1.0,1.0
ORD000450,DC003,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000451,DC004,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,26.0,26.0,True,1.0,1.0
ORD000452,DC006,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,36.0,36.0,True,1.0,2.0
ORD000453,DC008,MED039,SUP003,2026-02-14,2026-02-14,2026-02-14,39.0,39.0,True,1.0,3.0
ORD000454,DC001,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,40.0,40.0,True,1.0,1.0
ORD000455,DC002,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,35.0,35.0,True,1.0,2.0
ORD000456,DC003,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000457,DC004,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,7.0,7.0,True,1.0,2.0
ORD000458,DC006,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,46.0,46.0,True,1.0,1.0
ORD000459,DC007,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000460,DC008,MED040,SUP004,2026-02-14,2026-02-14,2026-02-14,22.0,22.0,True,1.0,1.0
ORD000461,DC001,MED001,SUP005,2026-02-15,2026-02-15,2026-02-15,17.0,17.0,True,1.0,2.0
ORD000462,DC003,MED001,SUP005,2026-02-15,2026-02-15,2026-02-15,19.0,19.0,True,1.0,2.0
ORD000463,DC004,MED001,SUP005,2026-02-15,2026-02-15,2026-02-15,11.0,11.0,True,1.0,1.0
ORD000464,DC005,MED001,SUP005,2026-02-15,2026-02-15,2026-02-15,16.0,16.0,True,1.0,1.0
ORD000465,DC006,MED001,SUP005,2026-02-15,2026-02-15,2026-02-15,23.0,23.0,True,1.0,4.0
ORD000466,DC002,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,22.0,22.0,True,1.0,1.0
ORD000467,DC003,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,28.0,28.0,True,1.0,2.0
ORD000468,DC004,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,28.0,28.0,True,1.0,2.0
ORD000469,DC005,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,29.0,29.0,True,1.0,4.0
ORD000470,DC006,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,13.0,13.0,True,1.0,2.0
ORD000471,DC008,MED002,SUP005,2026-02-15,2026-02-15,2026-02-15,26.0,26.0,True,1.0,1.0
ORD000472,DC002,MED003,SUP003,2026-02-15,2026-02-15,2026-02-15,78.0,78.0,True,1.0,2.0
ORD000473,DC003,MED003,SUP003,2026-02-15,2026-02-15,2026-02-15,74.0,74.0,True,1.0,2.0
ORD000474,DC006,MED003,SUP003,2026-02-15,2026-02-15,2026-02-15,54.0,54.0,True,1.0,1.0
ORD000475,DC008,MED003,SUP003,2026-02-15,2026-02-15,2026-02-15,58.0,58.0,True,1.0,1.0
ORD000476,DC002,MED004,SUP005,2026-02-15,2026-02-15,2026-02-15,118.0,118.0,True,1.0,1.0
ORD000477,DC003,MED004,SUP005,2026-02-15,2026-02-15,2026-02-15,109.0,109.0,True,1.0,1.0
ORD000478,DC004,MED004,SUP005,2026-02-15,2026-02-15,2026-02-15,145.0,145.0,True,1.0,1.0
